Time,EMG_RT_BRACHIORAD,EMG_RT_EXT,EMG_RT_FLEX,EMG_RT_BICEPS_BR,EMG_RT_LAT,EMG_RT_ANT,EMG_RT_POST,EMG_RT_MID_DELT,EMG_RT_PECT,EMG_RT_INFRASPIN,humerus_l_imu,radius_l_imu,hand_r_imu,pelvis_imu,torso_imu,humerus_r_imu,radius_r_imu
-2.7900000000000045,1.546741910343083,13.250816887568618,6.173240101227489,1.1591904952396797,3.0380432164610918,2.7680766895598095,3.904704896325014,3.21002144060962,2.3745362723876027,4.814499054885445,0.00018422754491018606,7.639520958085829e-05,9.00179640719048e-05,0.00016903592814368268,3.7928143712576805e-05,7.473053892215054e-05,0.00014238922155688502
-2.7800000000000047,1.6022262730023396,12.524319744975166,5.936632381550415,1.0245946611854162,3.265622912272157,2.917553402601119,4.2269815801274015,3.436402668548865,3.208708651938617,4.908119431827014,0.00017065269461076033,8.017365269462722e-05,6.541317365267726e-05,9.790419161666592e-05,6.04191616766591e-05,0.0001023473053892074,0.00015825149700596992
-2.770000000000005,1.660815350118861,12.091565437141437,5.64706126856645,0.906713615837868,3.483034822468428,3.06084781114383,4.621101109789535,3.7273209259413123,4.2255374917896305,5.085017846084332,0.00015747904191613677,8.676047904192237e-05,0.00021211976047901717,0.0001218562874250059,5.562874251499443e-05,0.00011552095808383094,0.000195377245508975
-2.760000000000005,1.7163776547390663,11.962712881953319,5.338149863861995,0.8400446774469115,3.6725694495451426,3.1860897610297347,5.034968078666935,4.098738166738003,5.370294558624233,5.347608053181778,0.00010966265060243431,9.496385542168301e-05,0.00030414457831323775,9.699999999998731e-05,6.036144578312733e-05,0.00011006024096387285,0.00020561445783132736
-2.7500000000000053,1.7624510091104222,12.123251191913182,5.04605559543409,0.8659021662614049,3.8220648023485415,3.2809426018794703,5.419098475023006,4.5643763890875535,6.566953982222791,5.685848398509546,4.4000000000078997e-05,0.00010399999999998818,0.0003679999999999454,4.7000000000156915e-05,6.999999999995385e-05,9.500000000001976e-05,0.0002019999999999819
-2.7400000000000055,1.79286334867005,12.537096999797527,4.804637472781607,1.0275670046367216,3.926904312975894,3.3342277042976822,5.730395351376653,5.129578871987179,7.720447779870384,6.075565809411914,5.657485029943407e-05,8.603592814366448e-05,0.00037937724550898307,7.155089820361746e-05,0.00017419161676641336,4.3502994012031795e-05,0.00016367664670660826
-2.7300000000000058,1.8029096113483043,13.152302711319432,4.638137347838324,1.3641704622613848,3.991259522174008,3.338739508044385,5.938192158790735,5.789796074627304,8.734030926702596,6.482675157734011,8.061077844310012e-05,6.807185628739222e-05,0.0003579520958084492,8.839520958080403e-05,0.0002232514970060515,3.093413173651869e-05,0.00013503592814372806
-2.720000000000006,1.7900783724567348,13.905768896469114,4.558562906584924,1.9036760796350067,4.025290933836217,3.293424609423796,6.024681819169724,6.525405475823831,9.516309315839184,6.866407320599031,0.0001279161676645865,5.010778443125358e-05,0.00026992814371260536,8.959281437119111e-05,0.0001603772455090178,9.74011976047635e-05,0.00012605389221557564
-2.710000000000006,1.7548148795695429,14.728751835506856,4.564055748531532,2.6561496595769327,4.041625180293575,3.2063722138902557,5.985783954483286,7.300716031231827,9.994445211012188,7.186056288131604,0.00014439759036142302,3.087951807234217e-05,0.0002491445783132284,0.00011186746987947915,9.685542168677433e-05,0.00013192771084336288,9.755421686749035e-05
-2.7000000000000064,1.7005852520382028,15.553025995286998,4.640297071349708,3.6097508092474433,4.051639802451951,3.0974329200483948,5.830006272262032,8.065770122068056,10.124282940894581,7.4081336341503015,0.00014500000000006153,1.0999999999879284e-05,0.0002630000000000083,0.00014500000000004998,3.3000000000027934e-05,0.00014999999999997706,5.9000000000017196e-05
-2.6900000000000066,1.6334629732132566,16.312235920833373,4.7635711170113,4.724533459030816,4.062826187546753,3.0006927516069526,5.577053935061412,8.756791012657779,9.896135092695527,7.51100532765554,0.0001701497005988131,2.357485029936424e-05,0.0003288682634730411,0.00010248502994010555,3.779041916167653e-05,0.0001266467065868121,3.923952095809182e-05
-2.680000000000007,1.5605133983586947,16.95109445026241,4.906061395810691,5.940023732511289,4.077834633914077,2.96439651612561,5.2535634234800295,9.307159365444814,9.335491567859343,7.488458320557204,0.0001911497005987995,4.286826347307755e-05,0.0003767544910179698,6.293413173648121e-05,4.850898203592005e-05,0.00010171257485029053,2.2838323353295234e-05
-2.670000000000007,1.4885253818476325,17.42615869510527,5.040703534753306,7.177727824560858,4.09503028483401,3.049903439198282,4.889542918038602,9.653675994843615,8.496679734842825,7.347506880863577,0.00020372455089822953,7.58023952096198e-05,0.00038813173652694626,2.9401197604845144e-05,7.126347305388956e-05,7.356886227546282e-05,1.3257485029940965e-05
-2.6600000000000072,1.4227494449875246,17.710065758420896,5.145591640324785,8.352154619871689,4.110118921931796,3.3270909178835115,4.514139708757973,9.749162477958969,7.454593254453212,7.105038481461328,0.00020919277108432397,8.739759036147203e-05,0.00041346987951805926,8.161445783132711e-05,7.90000000000041e-05,6.360240963857364e-05,1.5168674698787133e-05
-2.6500000000000075,1.3662368347582787,17.79230160434088,5.206823307589518,9.383378575064445,4.1179404211656045,3.866204683100967,4.152326971611726,9.574458050710245,6.295296255626742,6.783444214673197,0.00021099999999990473,8.799999999997666e-05,0.0004459999999999846,0.00017799999999996012,7.899999999999574e-05,6.300000000003558e-05,2.2999999999991072e-05
-2.6400000000000077,1.3197978537222665,17.67646440028957,5.21956916517093,10.20980531815847,4.113836224041795,4.727312846453256,3.8225214354639037,9.145896165076232,5.105527587316202,6.406553093571675,0.00018225748502996624,6.943712574848849e-05,0.0004483952095808081,0.00016243113772458883,0.00010654491017962355,3.785029940118864e-05,7.329940119758044e-05
-2.630000000000008,1.2827582987515371,17.377523172421526,5.1876582278876375,10.792939424132884,4.094194181194242,5.942885199058109,3.5370033997652386,8.517131522985313,3.968791091162519,5.998922507263843,0.00017189221556890746,6.055688622752677e-05,0.00043280838323353553,0.00014607185628745992,0.00011768862275450247,3.167065868257488e-05,0.00011035928143712743
-2.620000000000008,1.2536158332315805,16.919024809335678,5.122261766728977,11.123362725862508,4.05620656633489,7.510005144764608,3.300007114804278,7.767181800019942,2.9508205984146643,5.5828007368979335,0.00019883832335328163,7.133532934134291e-05,0.0003807125748503679,0.00012810778443112184,9.553293413174313e-05,6.400598802395682e-05,0.00012053892215568355
-2.6100000000000083,1.2311530403036806,16.33219043743277,5.039744405076329,11.212623929022161,3.9976639805313097,9.378514844576582,3.1098391251435884,6.987037681775271,2.0994058172945937,5.180029993377971,0.0001650602409638859,9.40843373493564e-05,0.0002246385542170367,0.0001327349397589805,8.24337349397665e-05,7.65903614458083e-05,0.00010690361445784714
-2.6000000000000085,1.2149593930330789,15.65397344832037,4.958910742851195,11.087183986951622,3.91718080815006,11.450421668885605,2.9598540390647545,6.2635740118069885,1.4409889353500733,4.812251205859469,0.00010000000000003521,0.00012299999999985267,1.5000000000136161e-05,0.00014899999999994318,7.400000000002449e-05,7.899999999999403e-05,8.100000000001614e-05
-2.5900000000000087,1.2055192711515827,14.924610803412012,4.897705502823925,10.780749896288196,3.8148098320093733,13.588066243859856,2.840275539452068,5.66665409254801,0.9811507065406436,4.500816426179303,8.982035928140686e-05,0.00011162275449103781,0.00020841317365258232,0.00010229341317369506,4.2263473053935743e-05,6.642514970060791e-05,6.243712574852086e-05
-2.580000000000009,1.203919823308318,14.18459265910025,4.869970755259965,10.326404051609215,3.692515695092593,15.633544910048268,2.7401690938856076,5.240828144887297,0.7071552940648772,4.26582943776908,6.758682634731416e-05,9.016766467077025e-05,0.0004200059880237985,6.171257485036059e-05,2.3766467065882816e-05,7.064670658680092e-05,8.31976047903474e-05
-2.570000000000009,1.21141138691072,13.475268441919273,4.883056103031446,9.753626236568172,3.5547998482608274,17.42527368864372,2.649706638564908,5.004027169818959,0.5931212957198294,4.125563468756367,2.0880239521054537e-05,4.825149700602573e-05,0.0006685089820356997,3.356886227549963e-05,3.214970059881676e-05,0.00010897005988021801,0.00018379640718554644
-2.5600000000000094,1.2289903967648703,12.831494436833857,4.936546984875493,9.085179674885868,3.4073450691747778,18.838424033897724,2.561108637239952,4.9462352460098264,0.6035231900435091,4.092873316200123,4.118072289158931e-05,2.3265060240956363e-05,0.0008583614457829962,3.950602409635006e-05,9.026506024089793e-05,7.627710843379173e-05,0.00024106024096382016
-2.5500000000000096,1.2571216675416987,12.28090440479487,5.023093839487858,8.343396319211859,3.2564752197944475,19.801307931197048,2.4702868121564965,5.035482237639573,0.6996052058157401,4.173783447704541,9.59999999999918e-05,6.999999999993692e-06,0.0010179999999999326,6.299999999990336e-05,0.00017399999999990538,7.000000000040787e-06,0.0002759999999999605
-2.54000000000001,1.2955962925609312,11.838924604439539,5.130732014785406,7.557068887068416,3.108326994789026,20.310330646482623,2.377535919497406,5.2238565417157865,0.8436897862351328,4.365356210124339,0.00016546107784425778,4.005988023914478e-06,0.0009491377245509503,4.743113772457358e-05,0.00019316167664668786,5.0712574850265566e-05,0.0002783952095808342
-2.53000000000001,1.3435773854253656,11.505538007581004,5.246478389263999,6.766871134835408,2.9687322021539213,20.42468326223839,2.287413446547182,5.456059492633872,1.0030542903980113,4.655401460122942,0.0002070598802395257,4.7664670658424635e-06,0.0008024191616768825,3.976646706591686e-05,0.00019611976047908042,8.434730538922692e-05,0.00026656287425153843
